Employee_ID,Department,Gender,Age,Education_Level,Job_Role,Monthly_Income,Years_At_Company,Years_In_Current_Role,Job_Satisfaction,Performance_Rating,Work_Life_Balance,Training_Hours_Last_Year,Last_Promotion_Years_Ago,Distance_From_Home,Overtime,Attrition,Marital_Status,Number_Of_Companies_Worked,Stock_Option_Level,Employee_ID_Custom,resultado_capacitacion_pci
3984.038061764735,Finance,Female,46.46612037580311,PhD,Team Lead,7691.276530685853,5.364336818385986,4.158626045539421,2.0490451182305955,4.1311555540589335,3.0425430110062686,11.73340826998892,8.937062262887977,5.111469709007246,No,Yes,Divorced,4.16011423416244,1.1368362381368824,3590,87
3463.654792969221,Finance,Prefer not to say,24.903962404845647,Bachelor's Degree,Intern,1068.876791546865,-0.29111053072252757,-0.04456733020523031,2.949258408979739,2.90006448720591,0.9889187646475207,-2.9511016975565325,-0.16172443384257046,18.079005033577996,No,No,Single,1.2865757781618319,-0.11087521802740025,3591,96
1423.0986114506122,Sales,Male,41.147184134087006,High School,Analyst,4534.903563816223,6.0927879934639275,2.983737788841635,0.9540959550509371,4.935633201831768,4.023578992144877,2.38674503101591,1.3037843696602907,19.26301660423274,No,No,Widowed,5.034344808818055,1.9894430719782932,3592,91
3483.0210450930194,Finance,Male,58.78046755501893,High School,Analyst,3843.6480739016442,28.074201113950185,7.50667166325816,4.999741884318361,2.0582365099702775,4.041454062648999,67.19750692712182,5.247184117084941,17.990373899448038,No,Yes,Divorced,2.825158540359225,2.0668789880479315,3593,92
2829.345022262062,HR,Male,36.63783220102978,Associate's Degree,Executive,4625.469873458827,39.064909752325136,15.921945736959687,3.953527882559597,4.991425240203762,3.9331548076332012,78.22714518155493,1.0992775666847283,28.25181923417008,No,Yes,Divorced,6.183050638911439,0.9814168153539121,3594,91
1470.4567017334236,IT,Female,18.462518260245982,High School,Intern,1232.4048927656056,0.2520531924281396,0.9165282359002784,1.061842732852601,4.978154094913066,4.967637498266203,-1.196930553308804,-0.0025141882625408763,35.331205245670446,Yes,Yes,Single,0.9071027664401649,-0.01759510885784561,3595,95
1414.8561351003495,IT,Female,58.24154418507503,PhD,Analyst,2760.5508712327332,4.501611002543136,1.3635989907280235,5.160960923378089,4.055914199794957,3.909201269903205,20.329924227836766,11.866398483986872,36.00731134661649,No,No,Widowed,2.251153881076391,1.9650263656964677,3596,93
3823.3421335346834,Sales,Prefer not to say,51.93972554486404,Master's Degree,Team Lead,9394.352730063474,37.44347561700321,6.877855402434158,0.952209845894773,3.0161314925641878,1.9479128943376516,29.699042461446005,5.8081413837012645,3.475966680421483,Yes,Yes,Single,5.211050575495872,3.0147095591330704,3597,85
3310.580350108059,Finance,Female,47.64059196030779,Bachelor's Degree,Manager,7933.8078226673215,20.49436064513887,1.0722629937391068,4.004611819935142,0.9295517918542978,5.052618766096286,17.61573264857728,-0.5504046205383051,16.87923221649882,Yes,Yes,Divorced,2.079657771361627,1.0233828417011175,3598,87
3542.3105648787573,IT,Female,29.389687458424195,PhD,Analyst,2319.670513852845,28.743902246803277,19.50146367302986,2.028295636865992,2.9925753115237574,4.04390078555005,91.01403323302922,5.659474976412736,32.96486486422951,Yes,Yes,Widowed,5.161692483487087,3.0616102597538304,3599,94
2150.189255457151,Finance,Prefer not to say,25.833564363410815,Bachelor's Degree,Analyst,3286.4121818273466,18.468837615059073,15.305414230827747,2.997333541199083,2.8981224330671966,4.888739821990276,53.29988261846063,2.9283321037501526,11.533477096234106,No,No,Widowed,1.9881688173694607,0.027305785812748153,3600,93
2524.521152776042,Finance,Non-binary,59.086768296695666,Associate's Degree,Team Lead,5085.320008100927,28.148588407227766,9.999288813992434,4.099831455158872,1.961125044867977,2.107459202340103,41.32401360544801,0.14992100801233463,5.520399068053376,Yes,Yes,Divorced,4.9379634419899014,1.9130309028355386,3601,91
2369.400752432538,IT,Prefer not to say,33.70300919760155,High School,Analyst,4726.463483402371,20.51760820478247,3.767317323202225,0.9958146688295971,5.019478120019196,0.9967723994788217,34.05040074688179,1.2938122288378366,6.34432419692215,No,Yes,Divorced,6.918898741352768,2.066694847830436,3602,91
4279.560840694077,IT,Prefer not to say,25.184946574075486,Associate's Degree,Team Lead,6459.47417900095,8.385347367687725,19.0782736906687,2.060069273622386,4.157377111761725,1.9978616058900862,95.93626427363252,7.251384855220175,4.886097899482265,Yes,Yes,Divorced,8.007220258766885,1.0637496142176486,3603,89
1300.4152632120001,IT,Male,21.90903114398879,Master's Degree,Intern,1427.110915900195,0.005012698831025739,-0.05494446619280096,1.0403508847242071,2.9721710831606,2.9905138729024032,-0.5749301747489345,-0.20104792074939506,20.65060022726032,Yes,No,Single,0.8785667245608322,-0.061510454494357374,3604,95
2874.4442531468785,HR,Non-binary,38.81544173113823,Bachelor's Degree,Executive,4144.387590585361,17.002760451683077,2.5332272159888243,1.981190920083387,2.9866772672417965,4.088600990819069,29.050606954080216,-0.26793230775904214,27.007831121537475,No,No,Single,6.882902095548451,2.0581404651846253,3605,92
4120.031581420634,Marketing,Non-binary,38.81791436209935,PhD,Executive,2022.5726392899094,28.487500047053732,3.3496677853092365,2.8966046035290196,4.05534459352969,0.9091107221678797,95.92190064372221,3.0133125919267925,8.007375249574624,Yes,No,Married,8.063300789341271,1.9974296460630339,3606,95
2175.2729076739083,Sales,Non-binary,41.10663423339475,High School,Executive,4820.274953846508,21.87944433561435,1.993190759445794,3.1444578388983384,3.9888368152890457,1.0225220882152197,15.033350557631817,7.857752132862255,24.287629180996525,Yes,Yes,Widowed,3.1134132366338374,2.966468702548397,3607,91
2957.2154292385444,HR,Male,34.41153663777118,High School,Executive,4685.273931915287,-0.6622509489446239,12.338975175739838,1.0623546587033015,0.9788770447529529,4.071567847435231,96.78212073176107,0.5964547167754062,43.541530810042985,No,Yes,Single,7.921167334568115,-0.05440326329855545,3608,91
3227.099221583533,Sales,Prefer not to say,41.379494590167006,Bachelor's Degree,Team Lead,6278.654683107405,18.74232732543372,-0.11543836114473298,3.048675429613252,1.9887725529481175,2.0989461619876115,-0.3685995157143184,13.910124975456226,11.046472780477641,Yes,No,Divorced,7.055563823404909,0.9726104448836363,3609,89
4171.982872885204,HR,Non-binary,24.471987692971584,Associate's Degree,Intern,1194.4757994455758,-0.2990172287254252,0.482884616821244,4.965944356781945,3.133868794899652,5.05396773009654,1.1669137632974906,0.01447633097497881,23.627077426538253,No,No,Single,0.6116310063433543,-0.03000715655781189,3610,96
2762.299521428504,Finance,Non-binary,51.49362987980008,Bachelor's Degree,Team Lead,9981.89460634893,16.283534292652597,14.373530103949129,2.006158865574651,3.975802227969964,2.0775935391536753,35.32013136815145,10.979483481706524,9.6866630683896,No,No,Single,5.033030349393438,0.9268225637628832,3611,83
3945.947861015017,Marketing,Non-binary,37.32870537637903,Associate's Degree,Team Lead,5837.155943635768,27.033926420650037,17.94701025649943,0.8324886073001697,4.9554791845445605,3.0259262752329668,47.88404489697177,11.119582758909491,24.587187762815102,No,Yes,Married,2.0263390281845823,0.9714465749901825,3612,90
2982.755730994141,Marketing,Prefer not to say,20.39178867652627,Bachelor's Degree,Intern,1067.8434104390287,0.320296731253145,0.69082040568416,2.962328959136616,5.01088409841793,5.121488843016897,3.4175290078605336,0.23532926265304854,0.5453647692615802,Yes,Yes,Single,0.9124971702086389,-0.10137003025272522,3613,96
2498.7473906198165,IT,Non-binary,19.526444489292537,Associate's Degree,Intern,1251.9381593998637,0.7067515806591528,-0.19252404779326626,0.9931459180466614,3.979321571619606,1.9132778507453772,1.7384140064951583,-0.07856115558919122,22.712347883952337,Yes,Yes,Single,1.0586917232491935,0.06907851775773008,3614,96
2345.2629688692164,Sales,Prefer not to say,18.33020158606951,PhD,Intern,785.3570820299996,-0.34075211211268497,0.15731695735256285,0.9708553410962408,5.09499860954543,1.9599325782713628,-0.068643416001285,-0.22903902075695562,32.62522322163828,Yes,No,Single,1.1175744605922762,0.007963156253924625,3615,97
2653.8207739194404,Marketing,Prefer not to say,23.9145092982896,Associate's Degree,Analyst,3868.3912201243606,13.163554048495962,1.5781515698765753,2.0421573260108428,4.029195096198252,2.955612600205892,89.95904701243208,1.9253461621603103,41.54184268176202,No,No,Single,3.905983934587869,1.9636772041552495,3616,92
2645.3871616923507,Sales,Female,49.69324299386697,PhD,Executive,3504.923305125154,27.152199671029962,9.393418155310084,0.870434461750121,2.954375558065522,0.9978998851964939,3.437119266857433,7.332589984824443,43.10579882138314,No,No,Divorced,8.083648328833283,2.0194412211058306,3617,93
2455.674390300806,Finance,Male,23.56025095096391,Associate's Degree,Team Lead,9373.370844797222,38.06954445944784,8.111253383725543,1.0343840495081895,5.089380096631298,3.9920892712627123,19.120306271579594,8.212617556073429,43.97954877519036,No,Yes,Divorced,4.021463505254751,0.043853177161161654,3618,84
3396.3936309894716,HR,Male,48.375756470547174,PhD,Analyst,3434.029102443421,21.94131525183103,17.94442609341222,3.0160895955020672,0.8958575760300582,3.9738343086685215,47.402643393706654,11.831630357722847,24.838602116089174,Yes,No,Married,0.914127060467651,3.03839804531595,3619,93
2025.1378173756316,HR,Non-binary,22.299427010422374,PhD,Intern,1351.884804665813,-0.43537311994451544,-0.0984429114488016,5.019421249947672,5.005182321370847,1.0240673548000856,-1.6215139822460514,-0.3017503968554703,28.477678136071393,No,Yes,Single,1.0389547561300645,0.08336127736478946,3620,95
973.44474788586,Finance,Prefer not to say,57.5526566825428,High School,Team Lead,7031.130147565218,11.783343125799377,17.990067277189794,5.046237241789054,0.9346167257548517,5.033815925319842,17.13378774772299,12.529264841061176,12.466616171578503,No,Yes,Widowed,3.989779032709712,0.996831934261306,3621,88
1229.3071245569224,IT,Non-binary,52.44490327826069,Associate's Degree,Team Lead,8890.388071180436,33.62320834406281,9.477853820591562,4.045205313195544,1.059228089272331,2.950206311833218,69.76780761639927,3.939405104823045,1.1087425702326563,Yes,No,Widowed,4.989411060183105,2.896741141597001,3622,85
1926.5790652697574,IT,Non-binary,27.229596766662855,Associate's Degree,Executive,3771.0091897170214,27.445074925665605,2.6797794515395195,4.975932750759402,3.030245011081036,3.9500450476037567,54.35187113880457,13.120529593268524,17.957676362239,No,No,Single,8.201971912504012,0.9103965156331215,3623,92
1863.3441431484443,HR,Prefer not to say,23.097804442620653,High School,Intern,1196.909786494343,1.221373462779934,0.2803365801711795,2.9934901601653525,4.008802729538586,3.0504003287342454,2.7425268409812356,0.4053451652472003,40.755577269159794,Yes,Yes,Single,1.1109424917060213,0.03448601706934288,3624,95
2253.0105262890916,HR,Female,37.58650311642549,Associate's Degree,Team Lead,8022.909332482153,13.39474075355038,4.885831282848464,2.9873859116859096,3.041507278022645,4.966516391730715,32.70272800947962,0.5329744831918808,35.691513516105374,No,Yes,Divorced,5.05099908051898,3.039772960007077,3625,86
1546.7734790675806,Marketing,Non-binary,20.30830437938483,Bachelor's Degree,Intern,1096.9531749521311,-0.08648308439371624,-0.2647625805933816,2.092928663051006,0.9626140852291636,3.054742645201046,0.797863137710134,0.02973200580667926,14.587508802660889,No,Yes,Single,0.885027779610493,0.10278801902056776,3626,96
1529.3800194992434,IT,Non-binary,23.658228769632863,PhD,Intern,1324.2081068023815,0.6862217634348644,-0.575310058235457,4.099822434655875,4.077912425771959,1.9595891558257423,-0.7288399946041334,-0.3216870773425111,10.312288252076772,No,Yes,Single,0.8364415444025274,0.04391104114171742,3627,96
1139.4438554372175,Marketing,Female,25.006283282041352,Bachelor's Degree,Executive,4993.469625115029,8.201111424616364,7.37943956827605,4.982993902117169,1.001937605464558,1.9586543707359143,53.78704157101234,10.499344550890296,30.939544292378663,Yes,Yes,Single,5.917926437989352,-0.008793217708002465,3628,90
1420.7198001881914,Sales,Non-binary,54.772873159324604,Bachelor's Degree,Manager,9180.13017893966,1.4564423356327287,9.96794993080739,2.9374684490568836,4.983479210683614,1.9636395603099253,81.7767517703957,11.01031637012188,46.8946999375306,Yes,Yes,Married,4.84617346934859,2.8266733097996397,3629,84
4305.941968516083,HR,Female,24.68970783328438,Associate's Degree,Team Lead,6744.826846381976,16.385112487560594,5.423582346520661,3.039328852417898,4.036430913305585,2.128749492265734,67.45907374178311,10.774161585557419,21.670277583861985,Yes,No,Married,6.1072905116815885,1.068626010828974,3630,88
1219.228601608495,IT,Male,23.59401563845022,Master's Degree,Analyst,2387.560646815669,24.51669438513573,6.032377468334541,2.87946585351643,3.0974166634976057,2.0863727076338656,32.02697303281769,4.411285541460837,20.527527913640792,No,No,Divorced,3.848387359668901,0.042146983219505975,3631,94
2310.077537876403,Finance,Prefer not to say,21.373994435314042,PhD,Executive,4334.241211522606,28.969598598716264,14.903731041908886,3.9640620540564266,5.0400148481742475,4.993696567142697,21.63319753853757,0.9365623977757054,7.3121189146923635,No,No,Widowed,6.862613326853619,1.9311010791678687,3632,92
3890.0084691975676,HR,Prefer not to say,19.83108545125831,Bachelor's Degree,Intern,1633.685397894514,-0.3465576758799088,0.40711404555407305,4.127984026248085,5.137512885141148,4.991931334642188,0.08463125350435617,0.08278303071700988,41.14491620830823,No,Yes,Single,0.9321504120983564,-0.1296862929136806,3633,95
1696.8421900268477,Marketing,Prefer not to say,21.784810107175367,High School,Intern,1116.0148803962036,0.29893065280205305,-0.01392458811963422,3.0662539939694424,4.042704629926036,2.96969566651023,-1.978685608346705,-0.22215261391578342,15.472934467030875,Yes,Yes,Single,1.0760336414678064,-0.051787728902099386,3634,96
1960.236481320004,IT,Prefer not to say,57.87480093172428,High School,Team Lead,7386.030116489422,26.611849345831434,6.757358545113173,4.955734494838382,4.9445068595719,3.9226025843145154,90.83199833460135,2.229687349481945,19.726772820764552,Yes,Yes,Single,9.06993971907512,-0.11022375167883608,3635,88
2819.734908203098,Sales,Female,22.543468189395675,PhD,Analyst,2202.7446410733824,8.606443670351933,5.133398913597555,3.935769616911269,2.940014096606042,3.9537591588426158,93.71557238335251,7.077304376418938,19.970247724402576,No,No,Single,3.052955751427479,0.04577873434616813,3636,94
2562.597768732174,IT,Non-binary,55.90398629228813,PhD,Team Lead,9365.801060548614,12.091924284540632,-0.10708326386775655,1.6858998230792324,5.018431240408876,2.113130876448544,44.55824404317122,2.1092797533517236,32.51204457995102,No,No,Widowed,1.1751134433521113,-0.04129442459585734,3637,84
1711.1623346934161,Sales,Male,21.31429501270464,Bachelor's Degree,Intern,1182.5085090775494,0.4164808611467778,0.2312277424992743,2.9764337294232632,1.9145359765730487,1.0213335307955265,-3.1537533974446497,-0.15334536088718886,12.253211228980428,Yes,Yes,Single,0.8397265020750351,0.10854296874658945,3638,96
3631.2176564076744,Sales,Non-binary,31.21594846616857,Bachelor's Degree,Manager,7260.965764567256,26.144979302363907,2.992320218808896,2.817545134843658,2.9635024433064,3.134224194232861,54.92934424983263,8.838305542126784,14.322903174883264,No,Yes,Widowed,7.907965103056824,2.0579711460401238,3639,88
3118.429571717421,IT,Male,54.02219162603695,Master's Degree,Analyst,2305.6015586929734,12.616346283603585,10.063868924337616,4.945497325040796,0.9673585529145817,2.033570533743154,25.478628704111234,12.075652365083172,5.494327841893852,No,Yes,Widowed,1.9778511621538388,0.01518247611215231,3640,94
2920.7463325734184,Finance,Male,49.2525672597173,Associate's Degree,Manager,9571.963062243087,11.100207440305146,9.076343419873028,0.9008648678047402,1.0581952936099546,2.9452738869710364,77.22317487879958,9.333948283885483,43.34756556911142,No,Yes,Widowed,9.06029364991833,0.03771663399448928,3641,83
3180.293264890321,Finance,Male,42.978667135440666,Bachelor's Degree,Team Lead,5478.85755268603,-0.9473678019469511,15.976321671013494,2.959265837366847,4.906307278193848,4.0868973222412714,96.66435256113073,11.073719010622202,25.70098945206552,Yes,No,Divorced,8.93316833253403,-0.04412075843354498,3642,90
