Employee_ID,Department,Gender,Age,Education_Level,Job_Role,Monthly_Income,Years_At_Company,Years_In_Current_Role,Job_Satisfaction,Performance_Rating,Work_Life_Balance,Training_Hours_Last_Year,Last_Promotion_Years_Ago,Distance_From_Home,Overtime,Attrition,Marital_Status,Number_Of_Companies_Worked,Stock_Option_Level,Employee_ID_Custom,resultado_capacitacion_pci,cluster
4136.264480905221,Marketing,Non-binary,57.33950088217409,High School,Team Lead,7659.719605333773,6.5389614126815765,17.48598585880226,5.052107159144986,2.919811250639,1.8996231600299955,80.63631239071033,13.998112045317669,-0.2504419318335544,No,No,Divorced,8.09821542729652,-0.0219092074287747,3860,87,2
1903.0753076262995,Sales,Female,45.6544857004425,Bachelor's Degree,Analyst,4528.484264362952,8.286148832663367,3.6998318671184816,3.0046579293992397,2.987800008499046,2.9012141151634987,70.43846608409413,6.340419070742346,26.980228311559014,Yes,Yes,Widowed,4.942885542234498,2.934959107967465,3861,91,0
2871.1018341468525,Marketing,Non-binary,33.966507184049775,PhD,Analyst,4956.724657119557,9.755942923760312,15.050938235775382,3.085285333053996,0.8881895183038304,1.9482581834860824,35.02227245362692,6.126051453545753,36.48074797434109,No,No,Widowed,0.9805650407915416,3.0618135163244964,3862,91,0
3559.378394608991,Sales,Female,32.08623284091996,Master's Degree,Analyst,1980.149525109616,15.74794290917418,0.3943328400674336,4.085558183335618,3.883715091321261,4.065966810849599,33.45051441321931,1.1210376442336272,46.068419107836384,No,No,Divorced,3.941391805876811,2.0773402765071114,3863,94,0
1905.624680273285,IT,Male,59.58969009804195,Associate's Degree,Analyst,2966.32506897355,27.478611390106792,18.287831047254848,5.12587251540882,3.985230436980965,4.969079013614698,0.5635592100524507,8.937607140478406,31.069484637177617,No,Yes,Single,5.001513421912419,-0.0285895198856906,3864,93,0
3143.521956112803,IT,Prefer not to say,47.32021595498149,PhD,Team Lead,6348.607551293188,23.750365300745937,9.784199664568332,4.984035064109436,5.132954001828953,3.0032696925321267,89.05788717729423,11.999598088712975,11.424945283597616,No,No,Single,6.568998490965886,2.9792542948555365,3865,89,2
1749.4808911459388,HR,Non-binary,38.96708248622458,Associate's Degree,Manager,11401.596762906189,5.954319984469946,10.11528052108001,3.988680129915604,2.9316800884942618,2.041871484063186,25.86588358644457,5.735403246681666,27.365199416225124,No,Yes,Divorced,8.996197080327295,1.0896483759499076,3866,77,2
1402.2802052058014,Finance,Male,25.00669721472281,Associate's Degree,Analyst,4845.614750355006,38.30814183003236,13.979856020777124,4.955471027414412,0.9361033224325218,1.0053950501730906,72.30056422475552,4.014731180091265,41.03797008087559,No,No,Widowed,8.068550602831898,1.9993604009225665,3867,91,0
3162.9760544032583,Finance,Female,19.53423383179592,Bachelor's Degree,Intern,1186.8966744116367,0.7919179933746592,0.6413183444108568,1.0238981888506364,1.0110300217775352,5.122958287616421,-3.3100384000420653,-0.0290304807872344,33.072768632759214,Yes,No,Single,0.8292753894244878,-0.0300324748768808,3868,96,1
3854.712697269263,IT,Prefer not to say,52.909240161626975,Master's Degree,Manager,9509.526025586483,12.693170705935788,17.180081936876636,1.182674305054546,1.0259422365251305,5.087667099052366,59.58304246538135,12.939854982917648,11.5703063866059,No,No,Divorced,2.8219426309588878,2.966509863713377,3869,84,2
3200.534093349944,Sales,Female,45.07858129281705,Bachelor's Degree,Manager,9848.7548453426,14.909257500555576,17.348336978999782,4.910212711873273,3.074830881654566,3.031914170330814,76.66058968588798,10.695038791780682,15.698731978354422,No,No,Single,9.253249055938811,0.0178977752094785,3870,83,2
3485.354773634177,Sales,Non-binary,35.336550530646896,Bachelor's Degree,Team Lead,8193.198386351894,10.675513834069426,14.027068933822193,1.956413344881648,3.002240812038829,3.0003495881869204,10.168500909194902,11.985512429826487,40.28412290091666,No,No,Married,3.919105562923448,1.9543746842313976,3871,86,2
2795.06976337829,Sales,Female,18.641344328192865,Associate's Degree,Intern,1352.450834953027,0.1927965335079191,0.1733076032599302,1.0877073624173117,1.9294129920789231,4.96785740583477,-3.3707711193253966,-0.1752319272998258,31.686903735144597,Yes,Yes,Single,1.0773555624911169,-0.0173954541752747,3872,95,1
3211.17962947006,HR,Female,19.984468273255317,Master's Degree,Intern,1258.6624185996798,-1.1625250933234152,0.2847006007830273,1.961241646356806,2.9826695720094687,2.9810959309601284,-3.057679233857908,-0.2189897517469542,15.793985222597303,No,Yes,Single,0.9290911438020192,0.0083691939241789,3873,96,1
3647.999849822186,Sales,Male,19.921391039981952,High School,Intern,1320.1820965069194,0.2465350345047545,0.0765803404835137,4.876506940296351,4.976800242727245,1.0658094060007688,1.5446081723956604,0.0355334785895005,36.90670455494722,No,No,Single,0.7475495665255237,0.0615484316193399,3874,95,1
1271.8371770185577,Finance,Non-binary,58.69720252633464,High School,Executive,5192.499111807238,27.12977938144705,10.623149371564278,4.991644182323033,2.9623398309773368,2.016381818551149,97.02878033798083,5.194588658757462,44.34483153910945,Yes,No,Divorced,2.1986052393456625,3.0872841416644694,3875,90,0
2408.0232975030235,Finance,Non-binary,22.133637127635517,High School,Intern,1166.7693283950994,-0.8509446681398588,0.6104161224015376,0.8523927734203117,4.151462881839591,4.0466982428174765,0.14630869217397,-0.0137344044614049,41.35584294103312,Yes,Yes,Single,0.9414827809915544,-0.0193495274729051,3876,96,1
1073.4879043146725,Sales,Prefer not to say,58.458579805331965,PhD,Executive,3264.3479333859555,2.180270219399921,2.18826354708662,0.9262306686359656,4.902210969068555,1.0981793888903002,51.9697991844042,3.705948018923293,41.26827571760784,Yes,Yes,Divorced,8.95580374585369,2.9893198691793663,3877,93,0
2492.3392509089663,Marketing,Non-binary,48.59964768927285,Associate's Degree,Manager,7620.126670662808,33.4287991132425,17.01619975800887,4.97630025318817,3.02033295829513,2.9666523563832907,50.94583893023585,9.018254029013672,1.2159700792481525,Yes,No,Married,9.147854680314865,-0.0329435124322256,3878,88,2
2112.807483975102,IT,Female,59.20378704321661,PhD,Team Lead,9383.289052942862,2.6160341569588668,11.077670453723371,4.889971315016812,3.042493365311913,3.030701479218257,98.578026493997,1.9882550686676796,38.82079910701163,No,No,Widowed,1.757407198535538,2.074968827304541,3879,83,2
1851.288107508392,HR,Non-binary,38.17971703339281,High School,Executive,4589.544480164231,0.1304149657302302,14.826221936366226,5.032156492998043,4.884767605024452,2.035920656844929,3.585658873340968,1.9901241768609683,16.500744593441176,No,No,Widowed,4.8867238895291045,-0.0029306923906589,3880,91,0
2221.9935967681577,Finance,Prefer not to say,41.33354220457004,Master's Degree,Manager,10261.812800286883,10.244924491653055,3.716372349460895,2.0911353478336947,1.999637013082068,3.842025187226189,86.05929054781619,12.79139676178637,19.815159773279987,No,No,Divorced,3.140978505151795,1.0190446792849417,3881,82,2
3385.6238649323204,IT,Male,22.741280330800905,High School,Intern,1613.3724418263569,-0.227063719638793,0.0447518103675893,3.1127370987116234,2.0143376053103146,1.99432150174406,-1.2191806860915264,-0.3409762148494842,48.26868270625504,Yes,No,Single,1.029687990650906,0.0402026887842457,3882,95,1
4102.887175795968,Marketing,Male,58.70146131733026,Bachelor's Degree,Executive,2240.591093938454,21.67951941634594,3.3361768713213444,1.938958919814384,1.1121627903073432,3.0606363039632054,81.3166107605651,3.9933860956104175,36.59914038086169,Yes,Yes,Single,5.984291698463302,0.0872027307558494,3883,94,0
1888.5421049508184,IT,Male,27.159865040524576,High School,Manager,10717.394243096389,20.83744132440813,12.414087996196985,0.9944051659413692,5.066930352281925,5.021483658794852,92.36568848901298,8.025491904961473,46.20529475552392,Yes,No,Divorced,5.009389896566924,0.0315893587813838,3884,80,2
3923.30680376715,HR,Male,18.86648977293249,Associate's Degree,Intern,924.3836003880632,-0.3688055476938004,0.1266972642541881,0.9549343467336256,4.840480354352879,5.035696785317964,1.2313665107616687,0.4338729973647138,44.73794010162837,Yes,Yes,Single,0.9850539694168398,-0.0324806760818335,3885,96,1
4215.218149224522,IT,Prefer not to say,57.049726266036586,Master's Degree,Executive,2306.0721956631933,27.58693542573141,13.615677136576291,3.13734967449472,0.9943714697711128,4.963990700655947,72.4147518549575,2.3753915592963866,3.0864615185097377,Yes,Yes,Single,7.044586493423855,0.9415160089515796,3886,94,0
3852.447402929429,Finance,Non-binary,21.472137372720876,PhD,Intern,1503.886930272524,-1.157928644392963,-0.0340451829070405,1.9546344043999373,1.033535017067254,5.050500728368828,-0.7653874680421785,0.2129566257404007,26.366474033834805,Yes,No,Single,1.2134282504988003,0.0338710877421432,3887,95,1
1662.6711786618075,Sales,Female,60.635661836975686,High School,Analyst,4763.4835155150295,12.966062856493112,-0.0370735221517977,4.091994748339791,4.118795105980412,4.977284587679993,79.1071673675902,14.274247309472695,31.84967491978677,Yes,No,Divorced,9.2509602509946,0.98145724774596,3888,91,0
4271.382842118777,Finance,Female,17.603790289563594,Associate's Degree,Intern,1218.6974855782605,0.875408160152019,-0.3027348734856162,1.8706097774010413,4.889290477067831,4.988436537660584,-1.3771323357800709,0.1973604928509746,48.33974530477685,No,Yes,Single,1.093006194135432,-0.0065700115565315,3889,95,1
2858.9335731586475,Marketing,Non-binary,39.83771578839914,Bachelor's Degree,Analyst,3124.388153268979,33.19245228088229,16.89658697203312,0.914614830588232,3.9732824484070206,3.029379977370412,14.203581913025465,12.263773328331292,36.9725363258721,No,Yes,Widowed,9.11195219438327,2.999812936083868,3890,93,0
1406.1770821246614,Finance,Non-binary,36.559728397017096,High School,Analyst,4209.727242286252,35.192964141500795,15.194683453139575,4.964535570105798,4.069923077375043,4.052952903970359,79.14541641420392,13.50515889453644,19.262480236315547,Yes,Yes,Divorced,0.9059388653231296,3.06917587770632,3891,92,0
1132.2171923293556,HR,Non-binary,32.68531132777257,Associate's Degree,Executive,2752.089694401055,15.774904117943992,4.027209811855545,5.018460448739148,0.9875212397925908,0.9400037037806328,11.342528047208548,1.0504456336268602,40.01074439089887,Yes,Yes,Single,2.8208458150785387,2.045878577470814,3892,93,0
1414.9737087530584,HR,Non-binary,26.356761138087343,Associate's Degree,Analyst,1847.6798534674413,34.2288362409395,18.89665726098875,0.9492682104531908,1.0765781512842627,5.03006431435703,7.439753885517608,6.82408128503194,4.6071010247642326,Yes,Yes,Widowed,3.1343345098262594,2.080063448069569,3893,95,0
1655.4490980353803,Marketing,Prefer not to say,57.608029625662176,Master's Degree,Team Lead,9064.371862625228,6.062266744346165,6.319247241751418,1.9260635470132623,2.9788029785679564,3.030000076062448,85.98041690496336,13.058971310872964,1.3575684059617663,No,No,Married,5.948590865561004,-0.051791488513981,3894,85,2
1810.631267996112,Marketing,Male,22.165187664005277,High School,Executive,4510.602307211932,4.495825857929829,1.974360556321814,1.9303476641236488,4.967149079702869,3.960349909420864,30.812918773799925,14.149720487219584,7.082365077904139,Yes,No,Divorced,8.081449915700693,2.0333016435926274,3895,91,0
2477.96460306211,Sales,Male,59.61843886728681,Master's Degree,Analyst,3785.6866275389466,29.19752031197134,2.6858977048114148,4.0182215126352,3.0118138061361046,1.0711453631850336,7.094864370056642,2.9486501296290606,10.075002561484265,Yes,No,Single,8.933399401824154,3.0774613479889323,3896,93,0
3918.924835410758,Finance,Male,60.40856561698822,Bachelor's Degree,Manager,11140.141760153538,18.527377787954112,0.1491825439639633,4.015487660300278,5.04848537101806,4.02605064144864,86.53457776583178,8.089682861919881,3.043376896185213,Yes,Yes,Single,4.007272774405057,1.9859305745620333,3897,79,2
3087.0469181598496,IT,Non-binary,22.5539694873462,High School,Intern,1255.725620938049,-0.6159270540267657,-0.0468900485643351,0.9621271216574676,5.0315294050439325,4.920117540629273,-0.0804918881495339,-0.3123687325380723,6.3125416211308485,Yes,Yes,Single,0.9287949108684896,-0.0018509216623157,3898,96,1
1210.536382817039,Finance,Prefer not to say,30.173698225972103,Master's Degree,Analyst,3689.151841553591,35.95378809668247,0.5924424831516327,3.921931776157534,4.0484847227786505,1.9871007710699824,73.24772333447598,-0.017421831219952,11.09336767464858,Yes,No,Widowed,1.2127014462101224,-0.0939518811197774,3899,92,0
1678.2058114061924,IT,Female,38.67958311721171,High School,Manager,10165.52855273064,38.38782061252107,1.7045393486178615,5.031334996770441,4.0568237556935145,2.902350926894313,42.026834092816856,7.352977098444311,42.02280792722581,No,Yes,Single,7.681619175914187,0.9223817087349048,3900,82,2
2782.972208463125,IT,Male,56.38934857766796,Bachelor's Degree,Analyst,2997.4475975711757,3.660665491793461,17.496190414254166,4.111112769493808,1.014647600567272,1.0666198597872514,26.662918457045024,11.918544485391903,42.90798220441799,No,No,Widowed,6.743075345463971,1.0158847835238132,3901,93,0
2158.4776670920915,HR,Non-binary,51.30135962899734,High School,Analyst,4860.214763105013,8.221095627198444,7.372061615512269,1.0118231779012852,4.105532757124332,2.055745896124764,60.175980125961566,13.07228731320748,14.33480621412332,Yes,Yes,Divorced,4.915378395261536,1.9397118295869773,3902,91,0
1727.401478722261,Sales,Male,46.20019814374773,Bachelor's Degree,Analyst,2959.583481430719,29.396897189736453,14.816464260769044,3.8907504495897474,3.9470909935885774,1.06335356826948,82.5426258938011,0.09338454785976,20.96936842204247,Yes,No,Married,2.950251460392892,1.9693553391832384,3903,93,0
3452.9254932583653,Sales,Female,41.25396903390428,PhD,Team Lead,8399.220555486721,12.803040599019791,6.09781353228384,4.994513813721677,1.9447826395057253,5.039787425319734,96.04441895680762,12.41876636586706,18.27626706211143,Yes,Yes,Divorced,5.951926966309868,2.0289782828037475,3904,86,2
1262.243594703158,Sales,Male,50.2197377243449,Bachelor's Degree,Analyst,3460.040138219623,18.51341911536946,0.6928188751925544,3.037014382481789,1.972689437417685,3.951383367673985,44.07949373758475,9.02643695892237,18.1678105868804,No,Yes,Single,3.114067316085049,2.023238518021388,3905,93,0
2577.3973518744565,HR,Male,25.175980606594543,Master's Degree,Intern,1309.270277771773,-0.1152745610980113,-0.0624982508450067,1.933132085266491,0.980212367333366,0.9739323113872336,0.6699929013315419,-0.3210094772549742,37.85639620695955,Yes,No,Single,0.9834683644029298,0.0394391973468382,3906,95,1
1129.0644035470734,Finance,Prefer not to say,37.04885648203744,High School,Manager,7290.940834324389,1.6540490689917764,3.93216883403076,2.0805587756752857,3.9258197479185215,4.004605012322069,6.318157092179465,11.27881409501699,19.63060304069316,Yes,Yes,Widowed,9.219942499000796,1.0200658661832098,3907,88,2
2133.75045438212,Sales,Non-binary,40.60819587808248,High School,Executive,4683.732796102606,22.217424231114528,1.8622577278878016,3.1120060578300643,4.005267279449519,0.895599666771021,10.878149758561175,8.047878360689372,22.311610998545344,Yes,Yes,Widowed,3.3114334860796584,3.0221057562359457,3908,91,0
1303.7983058075797,Sales,Male,54.45545166970222,High School,Analyst,4562.334376121778,24.31345737166638,11.997053649265975,0.9293704617926398,2.900669389700667,0.9104341882148876,97.32053554356165,4.13305503547616,34.335819627477235,Yes,No,Divorced,3.1574608163754783,1.0394870339708535,3909,91,0
3526.0536830641386,Marketing,Prefer not to say,53.37187591429247,PhD,Team Lead,7027.812709622302,25.55442052117025,12.431718147546844,4.964667116473465,0.9638635412864572,3.96047781162106,95.86479961802053,5.0475967109588415,33.64154618663791,No,Yes,Widowed,1.218832710802538,1.959574532807229,3910,88,2
1532.9861295410767,Finance,Non-binary,25.20782211821729,High School,Analyst,4914.202099816792,10.649161446854809,3.414762482355594,2.998674839144823,3.0158798789559897,3.0055977307947592,71.23503390297456,13.71899868927597,34.84664220446884,No,Yes,Married,3.9442755532154608,1.9913158968780955,3911,90,0
2729.712091827161,IT,Male,50.72747622053778,PhD,Analyst,3478.802150327558,35.67707503448406,16.076101202895973,0.915695565102469,5.053158082660177,2.096080686079099,4.087076176374208,11.815955139014603,47.030721808085424,Yes,Yes,Widowed,2.947606801983573,2.0864377895430057,3912,93,0
2096.4254956023224,IT,Female,19.05352834317367,High School,Intern,1446.6171664846806,-0.5070651772388511,-0.0140125884859409,5.112826856397783,4.058407771936665,5.0106843951084565,1.811669890465634,0.2954108183656522,44.16761547757313,No,Yes,Single,1.05875124773888,-0.0291106610998518,3913,95,1
3619.4693187249086,Marketing,Male,28.166973679895875,PhD,Manager,10921.077974536343,3.593667302285924,10.482701092484202,2.993372369206634,1.983448272009744,1.0023065153952713,9.02452393452021,3.8788148096082935,41.81419620776626,No,Yes,Single,3.252637669316638,2.0120405227193583,3914,79,2
